zone_id,date,求和项:pai_num,求和项:shou_num,,,,,,,行标签,平均值项:求和项:pai_num,平均值项:求和项:shou_num,,
zone_5,20200720,390,351,,,,,,,,,,,
zone_5,20200721,318,395,,,,,,,,,,,
zone_5,20200722,340,347,,,,,,,,,,,
zone_5,20200723,405,368,,,,,,,,,,,
zone_5,20200724,378,323,,,,,,,,,,,
zone_5,20200725,256,158,,,,,,,,,,,
zone_5,20200726,117,114,,,,,,,,,,,
zone_5,20200727,480,381,,,,,,,,,,,
zone_5,20200728,353,369,,,,,,,,,,,
zone_5,20200729,373,347,,,,,,,,,,,
zone_5,20200730,391,378,,,,,,,,,,,
zone_5,20200731,388,382,,,,,,,,,,,
zone_5,20200801,248,148,,,,,,,,,,,
zone_5,20200802,108,79,,,,,,,,,,,
zone_5,20200803,386,348,,,,,,,,,,,
zone_5,20200804,372,403,,,,,,,,,,,
zone_5,20200805,389,389,,,,,,,,,,,
zone_5,20200806,420,345,,,,,,,,,,,
zone_5,20200807,468,392,,,,,,,,,,,
zone_5,20200808,251,98,,,,,,,,,,,
zone_5,20200809,134,56,,,,,,,,,,,
zone_5,20200810,462,424,,,,,,,,,,,
zone_5,20200811,370,356,,,,,,,,,,,
zone_5,20200812,361,318,,,,,,,,,,,
zone_5,20200813,394,294,,,,,,,,,,,
zone_5,20200814,395,354,,,,,,,,,,,
zone_5,20200815,230,139,,,,,,,,,,,
zone_5,20200816,120,97,,,,,,,,,,,
zone_5,20200817,387,402,,,,,,,,,,,
zone_5,20200818,342,311,,,,,,,,,,,
zone_5,20200819,385,352,,,,,,,,,,,
zone_5,20200820,430,426,,,,,,,,,,,
zone_5,20200821,412,416,,,,,,,,,,,
zone_5,20200822,272,123,,,,,,,,,,,
zone_5,20200823,145,123,,,,,,,,,,,
zone_5,20200824,405,358,,,,,,,,,,,
zone_5,20200825,387,450,,,,,,,,,,,
zone_5,20200826,377,337,,,,,,,,,,,
zone_5,20200827,387,354,,,,,,,,,,,
zone_5,20200828,368,404,,,,,,,,,,,
zone_5,20200829,274,112,,,,,,,,,,,
zone_5,20200830,114,106,,,,,,,,,,,
zone_5,20200831,433,320,,,,,,,,,,,
zone_6,20200301,505,193,,,,,,,,,,,
zone_6,20200302,540,317,,,,,,,,,,,
zone_6,20200303,464,524,,,,,,,,,,,
zone_6,20200304,712,328,,,,,,,,,,,
zone_6,20200305,570,357,,,,,,,,,,,
zone_6,20200306,638,284,,,,,,,,,,,
zone_6,20200307,589,229,,,,,,,,,,,
zone_6,20200308,604,190,,,,,,,,,,,
zone_6,20200309,549,337,,,,,,,,,,,
zone_6,20200310,624,274,,,,,,,,,,,
zone_6,20200311,659,272,,,,,,,,,,,
zone_6,20200312,544,262,,,,,,,,,,,
zone_6,20200313,479,287,,,,,,,,,,,
zone_6,20200314,541,351,,,,,,,,,,,
zone_6,20200315,538,173,,,,,,,,,,,
zone_6,20200316,411,241,,,,,,,,,,,
zone_6,20200317,558,332,,,,,,,,,,,
zone_6,20200318,597,227,,,,,,,,,,,
zone_6,20200319,506,228,,,,,,,,,,,
zone_6,20200320,514,285,,,,,,,,,,,
zone_6,20200321,509,185,,,,,,,,,,,
zone_6,20200322,363,166,,,,,,,,,,,
zone_6,20200323,426,216,,,,,,,,,,,
zone_6,20200324,461,260,,,,,,,,,,,
zone_6,20200325,523,257,,,,,,,,,,,
zone_6,20200326,524,218,,,,,,,,,,,
zone_6,20200327,523,263,,,,,,,,,,,
zone_6,20200328,624,235,,,,,,,,,,,
zone_6,20200329,415,159,,,,,,,,,,,
zone_6,20200330,524,265,,,,,,,,,,,
zone_6,20200331,437,295,,,,,,,,,,,
zone_6,20200401,536,255,,,,,,,,,,,
zone_6,20200402,725,242,,,,,,,,,,,
zone_6,20200403,434,221,,,,,,,,,,,
zone_6,20200404,370,133,,,,,,,,,,,
zone_6,20200405,354,134,,,,,,,,,,,
zone_6,20200406,340,158,,,,,,,,,,,
zone_6,20200407,401,240,,,,,,,,,,,
zone_6,20200408,471,283,,,,,,,,,,,
zone_6,20200409,463,265,,,,,,,,,,,
zone_6,20200410,434,291,,,,,,,,,,,
zone_6,20200411,474,221,,,,,,,,,,,
zone_6,20200412,347,141,,,,,,,,,,,
zone_6,20200413,400,239,,,,,,,,,,,
zone_6,20200414,564,433,,,,,,,,,,,
zone_6,20200415,522,294,,,,,,,,,,,
zone_6,20200416,429,347,,,,,,,,,,,
zone_6,20200417,455,230,,,,,,,,,,,
zone_6,20200418,462,210,,,,,,,,,,,
zone_6,20200419,387,205,,,,,,,,,,,
zone_6,20200420,406,252,,,,,,,,,,,
zone_6,20200421,433,329,,,,,,,,,,,
zone_6,20200422,461,275,,,,,,,,,,,
zone_6,20200423,401,248,,,,,,,,,,,
zone_6,20200424,462,283,,,,,,,,,,,
zone_6,20200425,435,212,,,,,,,,,,,
zone_6,20200426,387,231,,,,,,,,,,,
zone_6,20200427,404,271,,,,,,,,,,,
zone_6,20200428,444,323,,,,,,,,,,,
zone_6,20200429,461,274,,,,,,,,,,,
zone_6,20200430,451,243,,,,,,,,,,,
zone_6,20200501,400,150,,,,,,,,,,,
zone_6,20200502,331,147,,,,,,,,,,,
zone_6,20200503,276,131,,,,,,,,,,,
zone_6,20200504,323,160,,,,,,,,,,,
zone_6,20200505,387,184,,,,,,,,,,,
zone_6,20200506,427,268,,,,,,,,,,,
zone_6,20200507,508,287,,,,,,,,,,,
zone_6,20200508,488,303,,,,,,,,,,,
zone_6,20200509,532,279,,,,,,,,,,,
zone_6,20200510,538,225,,,,,,,,,,,
zone_6,20200511,568,293,,,,,,,,,,,
zone_6,20200512,489,284,,,,,,,,,,,
zone_6,20200514,471,233,,,,,,,,,,,
zone_6,20200515,500,242,,,,,,,,,,,
zone_6,20200516,456,268,,,,,,,,,,,
zone_6,20200517,394,236,,,,,,,,,,,
zone_6,20200518,360,272,,,,,,,,,,,
zone_6,20200519,471,256,,,,,,,,,,,
zone_6,20200520,515,258,,,,,,,,,,,
zone_6,20200521,473,271,,,,,,,,,,,
zone_6,20200522,430,285,,,,,,,,,,,
zone_6,20200523,498,208,,,,,,,,,,,
zone_6,20200524,418,181,,,,,,,,,,,
zone_6,20200525,396,262,,,,,,,,,,,
zone_6,20200526,407,264,,,,,,,,,,,
zone_6,20200527,481,264,,,,,,,,,,,
zone_6,20200528,482,292,,,,,,,,,,,
zone_6,20200529,412,265,,,,,,,,,,,
zone_6,20200530,427,233,,,,,,,,,,,
zone_6,20200531,340,203,,,,,,,,,,,
zone_6,20200601,413,234,,,,,,,,,,,
zone_6,20200602,512,299,,,,,,,,,,,
zone_6,20200603,630,275,,,,,,,,,,,
zone_6,20200604,570,278,,,,,,,,,,,
zone_6,20200605,483,254,,,,,,,,,,,
zone_6,20200606,445,313,,,,,,,,,,,
zone_6,20200607,363,178,,,,,,,,,,,
zone_6,20200608,367,247,,,,,,,,,,,
zone_6,20200609,488,245,,,,,,,,,,,
zone_6,20200610,513,266,,,,,,,,,,,
zone_6,20200611,520,246,,,,,,,,,,,
zone_6,20200612,437,268,,,,,,,,,,,
zone_6,20200613,457,202,,,,,,,,,,,
zone_6,20200614,378,176,,,,,,,,,,,
zone_6,20200615,351,268,,,,,,,,,,,
zone_6,20200616,467,274,,,,,,,,,,,
zone_6,20200617,569,221,,,,,,,,,,,
zone_6,20200618,652,289,,,,,,,,,,,
zone_6,20200619,668,302,,,,,,,,,,,
zone_6,20200620,697,213,,,,,,,,,,,
zone_6,20200621,512,238,,,,,,,,,,,
zone_6,20200622,484,254,,,,,,,,,,,
zone_6,20200623,456,300,,,,,,,,,,,
zone_6,20200624,482,232,,,,,,,,,,,
zone_6,20200625,415,114,,,,,,,,,,,
zone_6,20200626,329,115,,,,,,,,,,,
zone_6,20200627,290,181,,,,,,,,,,,
zone_6,20200628,340,251,,,,,,,,,,,
zone_6,20200629,417,268,,,,,,,,,,,
zone_6,20200630,420,293,,,,,,,,,,,
zone_6,20200701,452,243,,,,,,,,,,,
zone_6,20200702,434,231,,,,,,,,,,,
zone_6,20200703,441,261,,,,,,,,,,,
zone_6,20200704,401,200,,,,,,,,,,,
zone_6,20200705,334,181,,,,,,,,,,,
zone_6,20200706,371,272,,,,,,,,,,,
zone_6,20200707,416,226,,,,,,,,,,,
zone_6,20200708,453,253,,,,,,,,,,,
zone_6,20200709,427,267,,,,,,,,,,,
zone_6,20200710,422,220,,,,,,,,,,,
zone_6,20200711,420,200,,,,,,,,,,,
zone_6,20200712,320,165,,,,,,,,,,,
zone_6,20200713,389,273,,,,,,,,,,,
zone_6,20200714,394,241,,,,,,,,,,,
zone_6,20200715,456,255,,,,,,,,,,,
zone_6,20200716,411,246,,,,,,,,,,,
zone_6,20200717,419,298,,,,,,,,,,,
zone_6,20200718,391,217,,,,,,,,,,,
zone_6,20200719,313,139,,,,,,,,,,,
zone_6,20200720,374,236,,,,,,,,,,,
zone_6,20200721,445,282,,,,,,,,,,,
zone_6,20200722,486,249,,,,,,,,,,,
zone_6,20200723,481,254,,,,,,,,,,,
zone_6,20200724,407,288,,,,,,,,,,,
zone_6,20200725,388,183,,,,,,,,,,,
zone_6,20200726,373,134,,,,,,,,,,,
zone_6,20200727,347,256,,,,,,,,,,,
zone_6,20200728,379,216,,,,,,,,,,,
zone_6,20200729,427,196,,,,,,,,,,,
zone_6,20200730,391,226,,,,,,,,,,,
zone_6,20200731,387,200,,,,,,,,,,,
zone_6,20200801,414,158,,,,,,,,,,,
zone_6,20200802,341,141,,,,,,,,,,,
zone_6,20200803,356,219,,,,,,,,,,,
zone_6,20200804,371,246,,,,,,,,,,,
zone_6,20200805,378,258,,,,,,,,,,,
zone_6,20200806,399,197,,,,,,,,,,,
zone_6,20200807,409,247,,,,,,,,,,,
zone_6,20200808,408,165,,,,,,,,,,,
zone_6,20200809,339,156,,,,,,,,,,,
zone_6,20200810,350,224,,,,,,,,,,,
zone_6,20200811,413,229,,,,,,,,,,,
zone_6,20200812,407,233,,,,,,,,,,,
zone_6,20200813,442,204,,,,,,,,,,,
zone_6,20200814,450,257,,,,,,,,,,,
zone_6,20200815,404,178,,,,,,,,,,,
zone_6,20200816,328,167,,,,,,,,,,,
zone_6,20200817,348,230,,,,,,,,,,,
zone_6,20200818,397,267,,,,,,,,,,,
zone_6,20200819,415,249,,,,,,,,,,,
zone_6,20200820,430,260,,,,,,,,,,,
zone_6,20200821,451,235,,,,,,,,,,,
zone_6,20200822,435,164,,,,,,,,,,,
zone_6,20200823,438,224,,,,,,,,,,,
zone_6,20200824,442,232,,,,,,,,,,,
zone_6,20200825,481,239,,,,,,,,,,,
zone_6,20200826,444,221,,,,,,,,,,,
zone_6,20200827,463,270,,,,,,,,,,,
zone_6,20200828,448,249,,,,,,,,,,,
zone_6,20200829,460,205,,,,,,,,,,,
zone_6,20200830,392,158,,,,,,,,,,,
zone_6,20200831,339,276,,,,,,,,,,,
zone_7,20200301,286,92,,,,,,,,,,,
zone_7,20200302,350,175,,,,,,,,,,,
zone_7,20200303,426,196,,,,,,,,,,,
zone_7,20200304,489,213,,,,,,,,,,,
zone_7,20200305,448,159,,,,,,,,,,,
zone_7,20200306,470,258,,,,,,,,,,,
zone_7,20200307,381,107,,,,,,,,,,,
zone_7,20200308,293,87,,,,,,,,,,,
zone_7,20200309,522,195,,,,,,,,,,,
zone_7,20200310,461,205,,,,,,,,,,,
zone_7,20200311,559,270,,,,,,,,,,,
zone_7,20200312,529,192,,,,,,,,,,,
zone_7,20200313,508,264,,,,,,,,,,,
zone_7,20200314,367,146,,,,,,,,,,,
zone_7,20200315,270,90,,,,,,,,,,,
zone_7,20200316,535,168,,,,,,,,,,,
zone_7,20200317,466,196,,,,,,,,,,,
zone_7,20200318,499,211,,,,,,,,,,,
zone_7,20200319,447,158,,,,,,,,,,,
zone_7,20200320,430,262,,,,,,,,,,,
zone_7,20200321,357,143,,,,,,,,,,,
zone_7,20200322,253,77,,,,,,,,,,,
zone_7,20200323,461,225,,,,,,,,,,,
zone_7,20200324,428,205,,,,,,,,,,,
zone_7,20200325,489,196,,,,,,,,,,,
zone_7,20200326,516,189,,,,,,,,,,,
zone_7,20200327,513,185,,,,,,,,,,,
zone_7,20200328,326,89,,,,,,,,,,,
zone_7,20200329,286,61,,,,,,,,,,,
zone_7,20200330,382,156,,,,,,,,,,,
zone_7,20200331,414,198,,,,,,,,,,,
zone_7,20200401,495,289,,,,,,,,,,,
zone_7,20200402,504,282,,,,,,,,,,,
zone_7,20200403,464,232,,,,,,,,,,,
zone_7,20200404,302,42,,,,,,,,,,,
zone_7,20200405,181,59,,,,,,,,,,,
zone_7,20200406,174,90,,,,,,,,,,,
zone_7,20200407,396,259,,,,,,,,,,,
zone_7,20200408,423,215,,,,,,,,,,,
zone_7,20200409,481,205,,,,,,,,,,,
zone_7,20200410,437,201,,,,,,,,,,,
zone_7,20200411,350,98,,,,,,,,,,,
zone_7,20200412,231,76,,,,,,,,,,,
zone_7,20200413,448,212,,,,,,,,,,,
zone_7,20200414,392,406,,,,,,,,,,,
zone_7,20200415,527,190,,,,,,,,,,,
zone_7,20200416,405,212,,,,,,,,,,,
zone_7,20200417,514,236,,,,,,,,,,,
zone_7,20200418,354,116,,,,,,,,,,,
zone_7,20200419,257,164,,,,,,,,,,,
zone_7,20200420,401,176,,,,,,,,,,,
zone_7,20200421,469,233,,,,,,,,,,,
zone_7,20200422,417,275,,,,,,,,,,,
zone_7,20200423,539,218,,,,,,,,,,,
zone_7,20200424,470,232,,,,,,,,,,,
zone_7,20200425,398,115,,,,,,,,,,,
zone_7,20200426,372,166,,,,,,,,,,,
zone_7,20200427,328,192,,,,,,,,,,,
zone_7,20200428,450,191,,,,,,,,,,,
zone_7,20200429,414,260,,,,,,,,,,,
zone_7,20200430,422,205,,,,,,,,,,,
zone_7,20200501,298,59,,,,,,,,,,,
zone_7,20200502,170,57,,,,,,,,,,,
zone_7,20200503,173,112,,,,,,,,,,,
zone_7,20200504,152,65,,,,,,,,,,,
zone_7,20200505,194,100,,,,,,,,,,,
zone_7,20200506,352,198,,,,,,,,,,,
zone_7,20200507,434,201,,,,,,,,,,,
zone_7,20200508,436,251,,,,,,,,,,,
zone_7,20200509,472,222,,,,,,,,,,,
zone_7,20200510,284,117,,,,,,,,,,,
zone_7,20200511,392,230,,,,,,,,,,,
zone_7,20200512,398,180,,,,,,,,,,,
zone_7,20200513,464,227,,,,,,,,,,,
zone_7,20200514,419,232,,,,,,,,,,,
zone_7,20200515,405,239,,,,,,,,,,,
zone_7,20200516,312,113,,,,,,,,,,,
zone_7,20200517,237,94,,,,,,,,,,,
zone_7,20200518,377,168,,,,,,,,,,,
zone_7,20200519,462,250,,,,,,,,,,,
zone_7,20200520,490,196,,,,,,,,,,,
zone_7,20200521,432,227,,,,,,,,,,,
zone_7,20200522,457,239,,,,,,,,,,,
zone_7,20200523,330,112,,,,,,,,,,,
zone_7,20200524,262,70,,,,,,,,,,,
zone_7,20200525,436,200,,,,,,,,,,,
zone_7,20200526,451,259,,,,,,,,,,,
zone_7,20200527,467,217,,,,,,,,,,,
zone_7,20200528,454,196,,,,,,,,,,,
zone_7,20200529,436,271,,,,,,,,,,,
zone_7,20200530,290,119,,,,,,,,,,,
zone_7,20200531,162,66,,,,,,,,,,,
zone_7,20200601,402,213,,,,,,,,,,,
zone_7,20200602,422,214,,,,,,,,,,,
zone_7,20200603,478,183,,,,,,,,,,,
zone_7,20200604,466,212,,,,,,,,,,,
zone_7,20200605,480,225,,,,,,,,,,,
zone_7,20200606,335,112,,,,,,,,,,,
zone_7,20200607,241,74,,,,,,,,,,,
zone_7,20200608,326,179,,,,,,,,,,,
zone_7,20200609,429,220,,,,,,,,,,,
zone_7,20200610,458,235,,,,,,,,,,,
zone_7,20200611,478,209,,,,,,,,,,,
zone_7,20200612,460,220,,,,,,,,,,,
zone_7,20200613,407,115,,,,,,,,,,,
zone_7,20200614,230,119,,,,,,,,,,,
zone_7,20200615,355,207,,,,,,,,,,,
zone_7,20200616,421,258,,,,,,,,,,,
zone_7,20200617,537,232,,,,,,,,,,,
zone_7,20200618,537,206,,,,,,,,,,,
zone_7,20200619,589,292,,,,,,,,,,,
zone_7,20200620,408,111,,,,,,,,,,,
zone_7,20200621,315,113,,,,,,,,,,,
zone_7,20200622,407,236,,,,,,,,,,,
zone_7,20200623,496,272,,,,,,,,,,,
zone_7,20200624,484,296,,,,,,,,,,,
zone_7,20200625,330,79,,,,,,,,,,,
zone_7,20200626,214,96,,,,,,,,,,,
zone_7,20200627,213,66,,,,,,,,,,,
zone_7,20200628,335,224,,,,,,,,,,,
zone_7,20200629,448,246,,,,,,,,,,,
zone_7,20200630,498,278,,,,,,,,,,,
zone_7,20200701,489,215,,,,,,,,,,,
zone_7,20200702,459,216,,,,,,,,,,,
zone_7,20200703,492,299,,,,,,,,,,,
zone_7,20200704,338,125,,,,,,,,,,,
zone_7,20200705,238,81,,,,,,,,,,,
zone_7,20200706,329,204,,,,,,,,,,,
zone_7,20200707,452,212,,,,,,,,,,,
zone_7,20200708,472,199,,,,,,,,,,,
zone_7,20200709,453,213,,,,,,,,,,,
zone_7,20200710,466,273,,,,,,,,,,,
zone_7,20200711,323,95,,,,,,,,,,,
zone_7,20200712,230,70,,,,,,,,,,,
zone_7,20200713,346,204,,,,,,,,,,,
zone_7,20200714,437,213,,,,,,,,,,,
zone_7,20200715,390,164,,,,,,,,,,,
zone_7,20200716,472,200,,,,,,,,,,,
zone_7,20200717,475,258,,,,,,,,,,,
zone_7,20200718,309,89,,,,,,,,,,,
zone_7,20200719,200,127,,,,,,,,,,,
zone_7,20200720,356,185,,,,,,,,,,,
zone_7,20200721,392,193,,,,,,,,,,,
zone_7,20200722,471,242,,,,,,,,,,,
zone_7,20200723,485,210,,,,,,,,,,,
zone_7,20200724,482,223,,,,,,,,,,,
zone_7,20200725,375,141,,,,,,,,,,,
zone_7,20200726,262,84,,,,,,,,,,,
zone_7,20200727,353,208,,,,,,,,,,,
zone_7,20200728,426,236,,,,,,,,,,,
zone_7,20200729,475,196,,,,,,,,,,,
zone_7,20200730,475,198,,,,,,,,,,,
zone_7,20200731,562,213,,,,,,,,,,,
zone_7,20200801,376,108,,,,,,,,,,,
zone_7,20200802,251,87,,,,,,,,,,,
zone_7,20200803,326,196,,,,,,,,,,,
zone_7,20200804,453,193,,,,,,,,,,,
zone_7,20200805,457,237,,,,,,,,,,,
zone_7,20200806,437,200,,,,,,,,,,,
zone_7,20200807,449,263,,,,,,,,,,,
zone_7,20200808,343,100,,,,,,,,,,,
zone_7,20200809,228,68,,,,,,,,,,,
zone_7,20200810,358,195,,,,,,,,,,,
zone_7,20200811,461,240,,,,,,,,,,,
zone_7,20200812,463,192,,,,,,,,,,,
zone_7,20200813,443,224,,,,,,,,,,,
zone_7,20200814,450,243,,,,,,,,,,,
zone_7,20200815,302,73,,,,,,,,,,,
zone_7,20200816,204,67,,,,,,,,,,,
zone_7,20200817,381,176,,,,,,,,,,,
zone_7,20200818,460,174,,,,,,,,,,,
zone_7,20200819,434,201,,,,,,,,,,,
zone_7,20200820,454,253,,,,,,,,,,,
zone_7,20200821,538,270,,,,,,,,,,,
zone_7,20200822,334,133,,,,,,,,,,,
zone_7,20200823,280,94,,,,,,,,,,,
zone_7,20200824,457,197,,,,,,,,,,,
zone_7,20200825,602,202,,,,,,,,,,,
zone_7,20200826,515,208,,,,,,,,,,,
zone_7,20200827,479,203,,,,,,,,,,,
zone_7,20200828,462,239,,,,,,,,,,,
zone_7,20200829,291,89,,,,,,,,,,,
zone_7,20200830,228,96,,,,,,,,,,,
zone_7,20200831,401,223,,,,,,,,,,,
zone_8,20200301,438,214,,,,,,,,,,,
zone_8,20200302,579,279,,,,,,,,,,,
zone_8,20200303,511,428,,,,,,,,,,,
zone_8,20200304,526,255,,,,,,,,,,,
zone_8,20200305,468,332,,,,,,,,,,,
zone_8,20200306,484,319,,,,,,,,,,,
zone_8,20200307,453,167,,,,,,,,,,,
zone_8,20200308,455,158,,,,,,,,,,,
zone_8,20200309,585,315,,,,,,,,,,,
zone_8,20200310,572,299,,,,,,,,,,,
zone_8,20200311,580,390,,,,,,,,,,,
zone_8,20200312,523,288,,,,,,,,,,,
zone_8,20200313,521,297,,,,,,,,,,,
zone_8,20200314,364,146,,,,,,,,,,,
zone_8,20200315,370,191,,,,,,,,,,,
zone_8,20200316,490,327,,,,,,,,,,,
zone_8,20200317,433,328,,,,,,,,,,,
zone_8,20200318,499,279,,,,,,,,,,,
zone_8,20200319,454,314,,,,,,,,,,,
zone_8,20200320,448,369,,,,,,,,,,,
zone_8,20200321,315,204,,,,,,,,,,,
zone_8,20200322,302,156,,,,,,,,,,,
zone_8,20200323,455,318,,,,,,,,,,,
zone_8,20200324,442,295,,,,,,,,,,,
zone_8,20200325,468,287,,,,,,,,,,,
zone_8,20200326,447,224,,,,,,,,,,,
zone_8,20200327,466,269,,,,,,,,,,,
zone_8,20200328,331,106,,,,,,,,,,,
zone_8,20200329,284,103,,,,,,,,,,,
zone_8,20200330,473,402,,,,,,,,,,,
zone_8,20200331,435,219,,,,,,,,,,,
zone_8,20200401,468,213,,,,,,,,,,,
zone_8,20200402,478,356,,,,,,,,,,,
zone_8,20200403,441,288,,,,,,,,,,,
zone_8,20200404,328,96,,,,,,,,,,,
zone_8,20200405,294,88,,,,,,,,,,,
zone_8,20200406,251,120,,,,,,,,,,,
zone_8,20200407,451,270,,,,,,,,,,,
zone_8,20200408,466,298,,,,,,,,,,,
zone_8,20200409,460,290,,,,,,,,,,,
zone_8,20200410,459,287,,,,,,,,,,,
zone_8,20200411,386,140,,,,,,,,,,,
zone_8,20200412,293,109,,,,,,,,,,,
zone_8,20200413,480,292,,,,,,,,,,,
zone_8,20200414,460,276,,,,,,,,,,,
zone_8,20200415,520,253,,,,,,,,,,,
zone_8,20200416,464,261,,,,,,,,,,,
zone_8,20200417,445,303,,,,,,,,,,,
zone_8,20200418,339,139,,,,,,,,,,,
zone_8,20200419,316,100,,,,,,,,,,,
zone_8,20200420,440,295,,,,,,,,,,,
zone_8,20200421,405,362,,,,,,,,,,,
zone_8,20200422,447,292,,,,,,,,,,,
zone_8,20200423,441,292,,,,,,,,,,,
zone_8,20200424,430,260,,,,,,,,,,,
zone_8,20200425,370,142,,,,,,,,,,,
zone_8,20200426,453,222,,,,,,,,,,,
zone_8,20200427,362,266,,,,,,,,,,,
zone_8,20200428,478,270,,,,,,,,,,,
zone_8,20200429,476,252,,,,,,,,,,,
zone_8,20200430,464,260,,,,,,,,,,,
zone_8,20200501,352,116,,,,,,,,,,,
zone_8,20200502,230,130,,,,,,,,,,,
zone_8,20200503,229,97,,,,,,,,,,,
zone_8,20200504,233,83,,,,,,,,,,,
zone_8,20200505,301,106,,,,,,,,,,,
zone_8,20200506,392,323,,,,,,,,,,,
zone_8,20200507,529,314,,,,,,,,,,,
zone_8,20200508,541,258,,,,,,,,,,,
zone_8,20200509,483,253,,,,,,,,,,,
zone_8,20200510,389,129,,,,,,,,,,,
zone_8,20200511,423,289,,,,,,,,,,,
zone_8,20200512,474,274,,,,,,,,,,,
zone_8,20200513,4,3,,,,,,,,,,,
zone_8,20200514,487,277,,,,,,,,,,,
zone_8,20200515,494,259,,,,,,,,,,,
zone_8,20200516,416,179,,,,,,,,,,,
zone_8,20200517,305,113,,,,,,,,,,,
zone_8,20200518,493,285,,,,,,,,,,,
zone_8,20200519,468,282,,,,,,,,,,,
zone_8,20200520,491,266,,,,,,,,,,,
zone_8,20200521,440,241,,,,,,,,,,,
zone_8,20200522,494,335,,,,,,,,,,,
zone_8,20200523,348,170,,,,,,,,,,,
zone_8,20200524,328,148,,,,,,,,,,,
zone_8,20200525,461,280,,,,,,,,,,,
zone_8,20200526,450,265,,,,,,,,,,,
zone_8,20200527,470,290,,,,,,,,,,,
zone_8,20200528,444,294,,,,,,,,,,,
zone_8,20200529,436,269,,,,,,,,,,,
zone_8,20200530,371,134,,,,,,,,,,,
zone_8,20200531,285,127,,,,,,,,,,,
zone_8,20200601,432,323,,,,,,,,,,,
zone_8,20200602,505,292,,,,,,,,,,,
zone_8,20200603,570,243,,,,,,,,,,,
zone_8,20200604,605,334,,,,,,,,,,,
zone_8,20200605,534,289,,,,,,,,,,,
zone_8,20200606,371,113,,,,,,,,,,,
zone_8,20200607,294,112,,,,,,,,,,,
zone_8,20200608,474,277,,,,,,,,,,,
zone_8,20200609,513,269,,,,,,,,,,,
zone_8,20200610,500,306,,,,,,,,,,,
zone_8,20200611,530,286,,,,,,,,,,,
zone_8,20200612,493,215,,,,,,,,,,,
zone_8,20200613,410,159,,,,,,,,,,,
zone_8,20200614,317,126,,,,,,,,,,,
zone_8,20200615,512,305,,,,,,,,,,,
zone_8,20200616,464,335,,,,,,,,,,,
zone_8,20200617,568,313,,,,,,,,,,,
zone_8,20200618,643,324,,,,,,,,,,,
zone_8,20200619,650,309,,,,,,,,,,,
zone_8,20200620,568,354,,,,,,,,,,,
zone_8,20200621,496,197,,,,,,,,,,,
zone_8,20200622,567,383,,,,,,,,,,,
zone_8,20200623,504,328,,,,,,,,,,,
zone_8,20200624,532,286,,,,,,,,,,,
zone_8,20200625,378,94,,,,,,,,,,,
zone_8,20200626,220,90,,,,,,,,,,,
zone_8,20200627,241,100,,,,,,,,,,,
zone_8,20200628,422,292,,,,,,,,,,,
zone_8,20200629,387,259,,,,,,,,,,,
zone_8,20200630,479,268,,,,,,,,,,,
zone_8,20200701,441,284,,,,,,,,,,,
zone_8,20200702,465,293,,,,,,,,,,,
zone_8,20200703,451,291,,,,,,,,,,,
zone_8,20200704,349,147,,,,,,,,,,,
zone_8,20200705,274,131,,,,,,,,,,,
zone_8,20200706,530,279,,,,,,,,,,,
zone_8,20200707,462,258,,,,,,,,,,,
zone_8,20200708,496,266,,,,,,,,,,,
zone_8,20200709,484,256,,,,,,,,,,,
zone_8,20200710,474,273,,,,,,,,,,,
zone_8,20200711,363,134,,,,,,,,,,,
zone_8,20200712,290,102,,,,,,,,,,,
zone_8,20200713,466,288,,,,,,,,,,,
zone_8,20200714,458,283,,,,,,,,,,,
zone_8,20200715,472,290,,,,,,,,,,,
zone_8,20200716,450,258,,,,,,,,,,,
zone_8,20200717,475,272,,,,,,,,,,,
zone_8,20200718,332,131,,,,,,,,,,,
zone_8,20200719,316,114,,,,,,,,,,,
zone_8,20200720,452,290,,,,,,,,,,,
zone_8,20200721,436,309,,,,,,,,,,,
zone_8,20200722,465,259,,,,,,,,,,,
zone_8,20200723,484,288,,,,,,,,,,,
zone_8,20200724,480,262,,,,,,,,,,,
zone_8,20200725,318,115,,,,,,,,,,,
zone_8,20200726,295,93,,,,,,,,,,,
zone_8,20200727,444,298,,,,,,,,,,,
zone_8,20200728,429,270,,,,,,,,,,,
zone_8,20200729,468,298,,,,,,,,,,,
zone_8,20200730,451,270,,,,,,,,,,,
zone_8,20200731,417,245,,,,,,,,,,,
zone_8,20200801,342,124,,,,,,,,,,,
zone_8,20200802,286,88,,,,,,,,,,,
zone_8,20200803,452,292,,,,,,,,,,,
zone_8,20200804,413,261,,,,,,,,,,,
zone_8,20200805,480,281,,,,,,,,,,,
zone_8,20200806,494,254,,,,,,,,,,,
zone_8,20200807,428,253,,,,,,,,,,,
zone_8,20200808,410,135,,,,,,,,,,,
zone_8,20200809,275,439,,,,,,,,,,,
zone_8,20200810,502,336,,,,,,,,,,,
zone_8,20200811,465,266,,,,,,,,,,,
zone_8,20200812,483,253,,,,,,,,,,,
zone_8,20200813,463,260,,,,,,,,,,,
zone_8,20200814,460,265,,,,,,,,,,,
zone_8,20200815,342,119,,,,,,,,,,,
zone_8,20200816,246,109,,,,,,,,,,,
zone_8,20200817,413,254,,,,,,,,,,,
